189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2389	ישעיהו-שרעבי ישראל
189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2148	אליעד נסים
189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2464	מיקוניס שמואל
189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2668	שרף זאב
189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2633	שחל משה
189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2464	מיקוניס שמואל
189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2581	קורפו חיים
189	2	הפחתת שיעורי הריבית על משכנתאות של זוגות צעירים בקריית-שפרינצק	2206	בן-פורת מרדכי
190	2	מחירי הדירות לזוגות צעירים בבאר-שבע	2676	תמיר שמואל
190	2	מחירי הדירות לזוגות צעירים בבאר-שבע	2668	שרף זאב
190	2	מחירי הדירות לזוגות צעירים בבאר-שבע	2676	תמיר שמואל
190	2	מחירי הדירות לזוגות צעירים בבאר-שבע	2668	שרף זאב
191	2	דיור לזוגות צעירים בתל-מונד	2668	שרף זאב
191	2	דיור לזוגות צעירים בתל-מונד	2418	לבנבראון אברהם
191	2	דיור לזוגות צעירים בתל-מונד	2368	ידיד מנחם
191	2	דיור לזוגות צעירים בתל-מונד	2510	סנהדראי טובה
191	2	דיור לזוגות צעירים בתל-מונד	2464	מיקוניס שמואל
192	2	.מחירי דירות לזוגות צעירים	2668	שרף זאב
192	2	.מחירי דירות לזוגות צעירים	2625	שובל זלמן
192	2	.מחירי דירות לזוגות צעירים	2676	תמיר שמואל
193	2	מחירי הדירות לזוגות צעירים בשכנת מקור- חיים בירושלים	2668	שרף זאב
193	2	מחירי הדירות לזוגות צעירים בשכנת מקור- חיים בירושלים	2121	אביזוהר מאיר
193	2	מחירי הדירות לזוגות צעירים בשכנת מקור- חיים בירושלים	2397	כהן שלום
194	2	תיאום בין הגורמים העוסקים בבנייה לזוגות צעירים	2668	שרף זאב
194	2	תיאום בין הגורמים העוסקים בבנייה לזוגות צעירים	2121	אביזוהר מאיר
194	2	תיאום בין הגורמים העוסקים בבנייה לזוגות צעירים	2397	כהן שלום
